"Id","Creation Time","Owner","Tags","Group Tags","args/seed","args/retrain_freq","args/budget","args/strategy","test/test_gold_acc (last)","online/1000-gold_0 (average)","online/1500-gold_0 (average)","online/2000-gold_0 (average)","online/2500-gold_0 (average)","online/3000-gold_0 (average)","online/3500-gold_0 (average)","args/learning_rate","args/buffer_percent","args/buffer_policy_parameter","train/total_flops","train/total_time_elapsed","train/total_flops (last)","train/total_time_elapsed (last)","args/incremental","args/ewc"
"ON-2758","2024-07-17 13:54:58","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","3500","b1","0.5834419817470665",,,,,,"0.6523541114058355","5.0E-4","0.0","default",,,,,"yes",
"ON-2728","2024-07-17 13:51:38","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","2000","b1","0.5625814863102999",,,"0.6074270557029178",,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-2684","2024-07-17 13:47:03","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","3000","b1","0.5730117340286832",,,,,"0.6351127320954907",,"5.0E-4","0.0","default",,,,,"yes",
"ON-2648","2024-07-17 13:42:59","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","2000","b1","0.5430247718383312",,,"0.6027851458885941",,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-2608","2024-07-17 13:38:38","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","3000","b1","0.5775749674054759",,,,,"0.6414124668435013",,"5.0E-4","0.0","default",,,,,"yes",
"ON-2573","2024-07-17 13:34:18","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","3500","b1","0.5612777053455019",,,,,,"0.6511936339522546","5.0E-4","0.0","default",,,,,"yes",
"ON-2567","2024-07-17 13:33:38","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","1000","b1","0.5638852672750978","0.5893567639257294",,,,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-2549","2024-07-17 13:31:40","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","3000","b1","0.5638852672750978",,,,,"0.6389257294429708",,"5.0E-4","0.0","default",,,,,"yes",
"ON-1747","2024-07-10 12:19:49","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","2500","b1","0.636897001303781",,,,"0.6702586206896551",,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1746","2024-07-10 12:19:43","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","2000","b1","0.6329856584093873",,,"0.6627984084880637",,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1741","2024-07-10 12:19:06","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","3000","b1","0.651890482398957",,,,,"0.6752320954907162",,"5.0E-4","1.0","default",,,,,"yes",
"ON-1737","2024-07-10 12:18:38","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","1000","b1","0.6082138200782269","0.6226790450928382",,,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1732","2024-07-10 12:18:14","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","2000","b1","0.6238591916558018",,,"0.6503647214854111",,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1731","2024-07-10 12:18:08","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","1500","b1","0.6108213820078227",,"0.6409151193633952",,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1730","2024-07-10 12:18:01","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","1500","b1","0.6238591916558018",,"0.6409151193633952",,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1729","2024-07-10 12:17:53","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","3500","b1","0.6297262059973925",,,,,,"0.6749005305039788","5.0E-4","1.0","default",,,,,"yes",
"ON-1728","2024-07-10 12:17:44","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","3500","b1","0.6505867014341591",,,,,,"0.6838527851458885","5.0E-4","1.0","default",,,,,"yes",
"ON-1726","2024-07-10 12:17:34","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","1000","b1","0.5958279009126467","0.6143899204244032",,,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1715","2024-07-10 12:16:41","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","1500","b1","0.6160365058670143",,"0.6367705570291777",,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1713","2024-07-10 12:16:25","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","2500","b1","0.6238591916558018",,,,"0.6589854111405835",,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1712","2024-07-10 12:16:17","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","3500","b1","0.6492829204693612",,,,,,"0.6813660477453581","5.0E-4","1.0","default",,,,,"yes",
"ON-1701","2024-07-10 12:15:20","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","2","100","3000","b1","0.636897001303781",,,,,"0.6790450928381963",,"5.0E-4","1.0","default",,,,,"yes",
"ON-1697","2024-07-10 12:14:56","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","1000","b1","0.6049543676662321","0.6079244031830239",,,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1694","2024-07-10 12:14:36","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","2000","b1","0.6453715775749674",,,"0.6609748010610079",,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1686","2024-07-10 12:13:57","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","0","100","2500","b1","0.6297262059973925",,,,"0.6629641909814323",,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1682","2024-07-10 12:13:33","shriram","[""BATCH_INC_LINEAR""]","[""BP_rf100"",""rf100""]","1","100","3000","b1","0.635593220338983",,,,,"0.6699270557029178",,"5.0E-4","1.0","default",,,,,"yes",
