"Id","Creation Time","Owner","Tags","Group Tags","args/seed","args/retrain_freq","args/budget","args/strategy","test/test_gold_acc (last)","online/1000-gold_0 (average)","online/1500-gold_0 (average)","online/2000-gold_0 (average)","online/2500-gold_0 (average)","online/3000-gold_0 (average)","online/3500-gold_0 (average)","args/learning_rate","args/buffer_percent","args/buffer_policy_parameter","train/total_flops","train/total_time_elapsed","train/total_flops (last)","train/total_time_elapsed (last)","args/incremental","args/ewc"
"ON-1912","2024-07-11 12:25:45","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2000","b1","0.5775749674054759",,,"0.620026525198939",,,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1910","2024-07-11 12:25:34","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2000","b1","0.5938722294654498",,,"0.6336206896551724",,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1909","2024-07-11 12:25:29","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3000","b1","0.6082138200782269",,,,,"0.6594827586206896",,"5.0E-4","0.25","default",,,,,"yes",
"ON-1907","2024-07-11 12:25:18","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1500","b1","0.5814863102998696",,"0.6193633952254642",,,,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1905","2024-07-11 12:25:08","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1500","b1","0.5814863102998696",,"0.6221816976127321",,,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1904","2024-07-11 12:25:03","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1000","b1","0.5677966101694916","0.5988063660477454",,,,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1903","2024-07-11 12:24:58","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1500","b1","0.6023468057366362",,"0.6187002652519894",,,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1895","2024-07-11 12:24:18","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1000","b1","0.5645371577574967","0.5807360742705571",,,,,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1893","2024-07-11 12:24:07","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3000","b1","0.6108213820078227",,,,,"0.6545092838196287",,"5.0E-4","0.5","default",,,,,"yes",
"ON-1892","2024-07-11 12:24:03","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1000","b1","0.5775749674054759","0.6031167108753316",,,,,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1891","2024-07-11 12:23:58","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2000","b1","0.5612777053455019",,,"0.6102453580901857",,,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1889","2024-07-11 12:23:48","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3000","b1","0.6192959582790091",,,,,"0.6644562334217506",,"5.0E-4","0.75","default",,,,,"yes",
"ON-1887","2024-07-11 12:23:38","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3500","b1","0.5880052151238592",,,,,,"0.65815649867374","5.0E-4","0.5","default",,,,,"yes",
"ON-1886","2024-07-11 12:23:33","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","3500","b1","0.6101694915254238",,,,,,"0.6677718832891246","5.0E-4","0.75","default",,,,,"yes",
"ON-1884","2024-07-11 12:23:23","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3500","b1","0.6029986962190352",,,,,,"0.6624668435013262","5.0E-4","0.25","default",,,,,"yes",
"ON-1882","2024-07-11 12:23:12","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3000","b1","0.6088657105606258",,,,,"0.6631299734748011",,"5.0E-4","0.5","default",,,,,"yes",
"ON-1881","2024-07-11 12:23:08","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3500","b1","0.6127770534550195",,,,,,"0.6654509283819628","5.0E-4","0.25","default",,,,,"yes",
"ON-1880","2024-07-11 12:23:02","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2500","b1","0.590612777053455",,,,"0.6445623342175066",,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1879","2024-07-11 12:22:58","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1500","b1","0.5912646675358539",,"0.6263262599469496",,,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1877","2024-07-11 12:22:47","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","3000","b1","0.6029986962190352",,,,,"0.6546750663129973",,"5.0E-4","0.25","default",,,,,"yes",
"ON-1876","2024-07-11 12:22:42","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2500","b1","0.5867014341590613",,,,"0.6435676392572944",,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1875","2024-07-11 12:22:38","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1500","b1","0.6016949152542372",,"0.6153846153846154",,,,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1873","2024-07-11 12:22:28","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2000","b1","0.5880052151238592",,,"0.6303050397877984",,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1872","2024-07-11 12:22:23","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3000","b1","0.6101694915254238",,,,,"0.6631299734748011",,"5.0E-4","0.75","default",,,,,"yes",
"ON-1870","2024-07-11 12:22:13","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","3000","b1","0.6382007822685789",,,,,"0.6657824933687002",,"5.0E-4","0.75","default",,,,,"yes",
"ON-1867","2024-07-11 12:21:57","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3500","b1","0.6173402868318123",,,,,,"0.6730769230769231","5.0E-4","0.5","default",,,,,"yes",
"ON-1864","2024-07-11 12:21:42","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2000","b1","0.5847457627118644",,,"0.6293103448275862",,,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1861","2024-07-11 12:21:27","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3500","b1","0.6336375488917861",,,,,,"0.6699270557029178","5.0E-4","0.75","default",,,,,"yes",
"ON-1860","2024-07-11 12:21:22","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1000","b1","0.5782268578878749","0.5936671087533156",,,,,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1859","2024-07-11 12:21:16","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3500","b1","0.6375488917861799",,,,,,"0.6744031830238727","5.0E-4","0.75","default",,,,,"yes",
"ON-1856","2024-07-11 12:21:01","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1500","b1","0.5625814863102999",,"0.5996352785145889",,,,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1853","2024-07-11 12:20:47","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1000","b1","0.5677966101694916","0.5895225464190982",,,,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1851","2024-07-11 12:20:37","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2000","b1","0.5880052151238592",,,"0.6215185676392573",,,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1850","2024-07-11 12:20:32","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2000","b1","0.6082138200782269",,,"0.644893899204244",,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1846","2024-07-11 12:20:12","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1000","b1","0.590612777053455","0.598972148541114",,,,,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1838","2024-07-11 12:19:31","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1500","b1","0.5717079530638852",,"0.6070954907161804",,,,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1837","2024-07-11 12:19:26","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2000","b1","0.5951760104302477",,,"0.6334549071618037",,,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1836","2024-07-11 12:19:21","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2500","b1","0.6173402868318123",,,,"0.651027851458886",,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1835","2024-07-11 12:19:16","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2500","b1","0.6029986962190352",,,,"0.6478779840848806",,,"5.0E-4","0.75","default",,,,,"yes",
"ON-1834","2024-07-11 12:19:11","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2500","b1","0.6010430247718384",,,,"0.6371021220159151",,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1829","2024-07-11 12:18:44","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2500","b1","0.5795306388526728",,,,"0.6400862068965517",,,"5.0E-4","0.5","default",,,,,"yes",
"ON-1828","2024-07-11 12:18:32","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1500","b1","0.5814863102998696",,"0.6148872679045093",,,,,"5.0E-4","0.25","default",,,,,"yes",
"ON-1823","2024-07-10 23:13:48","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2000","b1","0.5788787483702738",,,"0.6188660477453581",,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1820","2024-07-10 23:13:34","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1000","b1","0.560625814863103","0.5804045092838196",,,,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1819","2024-07-10 23:13:29","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3500","b1","0.590612777053455",,,,,,"0.6576591511936339","5.0E-4","0.0","default",,,,,"yes",
"ON-1814","2024-07-10 23:13:05","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2500","b1","0.5893089960886571",,,,"0.6306366047745358",,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1811","2024-07-10 23:12:51","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1500","b1","0.5873533246414603",,"0.6148872679045093",,,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1807","2024-07-10 23:12:33","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2500","b1","0.5847457627118644",,,,"0.6374336870026526",,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1805","2024-07-10 23:12:23","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1000","b1","0.5782268578878749","0.5933355437665783",,,,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1804","2024-07-10 23:12:18","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1000","b1","0.5704041720990873","0.5978116710875332",,,,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1799","2024-07-10 23:11:55","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","3500","b1","0.5880052151238592",,,,,,"0.6530172413793104","5.0E-4","0.0","default",,,,,"yes",
"ON-1788","2024-07-10 23:11:02","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","3000","b1","0.6036505867014341",,,,,"0.642738726790451",,"5.0E-4","0.0","default",,,,,"yes",
"ON-1786","2024-07-10 23:10:53","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2500","b1","0.5847457627118644",,,,"0.6346153846153846",,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1779","2024-07-10 23:10:19","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3500","b1","0.5847457627118644",,,,,,"0.6579907161803713","5.0E-4","0.0","default",,,,,"yes",
"ON-1777","2024-07-10 23:10:09","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2000","b1","0.5645371577574967",,,"0.611737400530504",,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1775","2024-07-10 23:10:00","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1500","b1","0.560625814863103",,"0.5925066312997348",,,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1768","2024-07-10 23:09:27","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3000","b1","0.5853976531942634",,,,,"0.6412466843501327",,"5.0E-4","0.0","default",,,,,"yes",
"ON-1763","2024-07-10 23:09:04","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3000","b1","0.5736636245110821",,,,,"0.6389257294429708",,"5.0E-4","0.0","default",,,,,"yes",
"ON-1760","2024-07-10 23:08:50","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2000","b1","0.5880052151238592",,,"0.6284814323607427",,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1758","2024-07-10 23:08:40","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1500","b1","0.5651890482398957",,"0.6067639257294429",,,,,"5.0E-4","0.0","default",,,,,"yes",
"ON-1602","2024-07-09 16:35:34","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3000","b1","0.6284224250325945",,,,,"0.6712533156498673",,"5.0E-4","1.0","default",,,,,"yes",
"ON-1601","2024-07-09 16:35:28","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1500","b1","0.5814863102998696",,"0.6221816976127321",,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1597","2024-07-09 16:35:10","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3500","b1","0.6277705345501956",,,,,,"0.6707559681697612","5.0E-4","1.0","default",,,,,"yes",
"ON-1596","2024-07-09 16:35:05","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2000","b1","0.6101694915254238",,,"0.6380968169761273",,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1595","2024-07-09 16:34:59","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","3000","b1","0.6173402868318123",,,,,"0.664290450928382",,"5.0E-4","1.0","default",,,,,"yes",
"ON-1594","2024-07-09 16:34:53","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2500","b1","0.605606258148631",,,,"0.6576591511936339",,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1592","2024-07-09 16:34:44","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1500","b1","0.5912646675358539",,"0.6263262599469496",,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1591","2024-07-09 16:34:38","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","2000","b1","0.5990873533246415",,,"0.6410809018567639",,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1587","2024-07-09 16:34:18","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2000","b1","0.5873533246414603",,,"0.6281498673740054",,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1586","2024-07-09 16:34:12","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","2500","b1","0.6192959582790091",,,,"0.6452254641909815",,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1584","2024-07-09 16:34:06","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","1000","b1","0.5691003911342895","0.5946618037135278",,,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1583","2024-07-09 16:33:57","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","3500","b1","0.5932203389830508",,,,,,"0.6550066312997348","5.0E-4","1.0","default",,,,,"yes",
"ON-1582","2024-07-09 16:33:51","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1500","b1","0.6023468057366362",,"0.6187002652519894",,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1580","2024-07-09 16:33:41","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","3000","b1","0.6186440677966102",,,,,"0.6586538461538461",,"5.0E-4","1.0","default",,,,,"yes",
"ON-1578","2024-07-09 16:33:31","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","0","1000","1000","b1","0.5945241199478487","0.6019562334217506",,,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1573","2024-07-09 16:33:10","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","1000","b1","0.5730117340286832","0.5978116710875332",,,,,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1569","2024-07-09 16:32:51","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","1","1000","2500","b1","0.6043024771838331",,,,"0.64157824933687",,,"5.0E-4","1.0","default",,,,,"yes",
"ON-1566","2024-07-09 16:32:39","shriram","[""BATCH_INC_LINEAR""]","[""BP_default""]","2","1000","3500","b1","0.6284224250325945",,,,,,"0.6715848806366048","5.0E-4","1.0","default",,,,,"yes",
