"Id","Creation Time","Owner","Tags","Group Tags","args/seed","args/retrain_freq","args/budget","args/strategy","test/test_gold_acc (last)","online/1000-gold_0 (average)","online/1500-gold_0 (average)","online/2000-gold_0 (average)","online/2500-gold_0 (average)","online/3000-gold_0 (average)","online/3500-gold_0 (average)","args/learning_rate","args/buffer_percent","args/buffer_policy_parameter","train/total_flops","train/total_time_elapsed","train/total_flops (last)","train/total_time_elapsed (last)","args/incremental","args/ewc"
"ON-5012","2024-08-10 00:32:38","shriram","[""FEVER""]","[]","0","100","3000","BT","0.674225245653817",,,,,"0.7570529260899976",,"5.0E-4","1.0","default",,,"4.148523516E16","21282.20843076706","yes","no"
"ON-5011","2024-08-10 00:32:28","shriram","[""FEVER""]","[]","1","100","3500","BT","0.6863189720332578",,,,,,"0.7680111914199114","5.0E-4","1.0","default",,,"4.374743763E16","26928.489682674408","yes","no"
"ON-5007","2024-08-10 00:31:48","shriram","[""FEVER""]","[]","0","100","1000","BT","0.6704459561602418","0.7013289811144789",,,,,,"5.0E-4","1.0","default",,,"8.63457366E15","4626.279561519623","yes","no"
"ON-4999","2024-08-10 00:30:29","shriram","[""FEVER""]","[]","2","100","1000","BT","0.63718820861678","0.6903707157845652",,,,,,"5.0E-4","0.0","default",,,"8.127687E14","531.93292927742","yes","no"
"ON-4995","2024-08-10 00:29:51","shriram","[""FEVER""]","[]","2","100","3000","BT","0.6636432350718064",,,,,"0.7605502448123106",,"5.0E-4","0.0","default",,,"1.65748503E15","1112.2938964366913","yes","no"
"ON-4994","2024-08-10 00:29:44","shriram","[""FEVER""]","[]","2","100","3500","BT","0.6666666666666666",,,,,,"0.7654464910235486","5.0E-4","0.0","default",,,"2.22406146E15","1388.5172560214996","yes","no"
"ON-4993","2024-08-10 00:29:34","shriram","[""FEVER""]","[]","2","100","3000","BT","0.6674225245653818",,,,,"0.759850781067848",,"5.0E-4","1.0","default",,,"4.193967045E16","25612.21263408661","yes","no"
"ON-4992","2024-08-10 00:29:29","shriram","[""FEVER""]","[]","0","100","1500","BT","0.6530612244897959",,"0.7078573093961297",,,,,"5.0E-4","0.0","default",,,"9.9307671E14","674.8219060897827","yes","no"
"ON-4986","2024-08-10 00:28:28","shriram","[""FEVER""]","[]","1","100","2500","BT","0.7006802721088435",,,,"0.7614828631382606",,,"5.0E-4","0.0","default",,,"1.47895725E15","987.4724805355072","yes","no"
"ON-4985","2024-08-10 00:28:20","shriram","[""FEVER""]","[]","2","100","1500","BT","0.6795162509448224",,"0.7330380041967824",,,,,"5.0E-4","1.0","default",,,"3.099622077E16","16132.146121740341","yes","no"
"ON-4984","2024-08-10 00:28:13","shriram","[""FEVER""]","[]","1","100","2000","BT","0.6757369614512472",,,"0.7395663324784332",,,,"5.0E-4","0.0","default",,,"1.29119544E15","854.0687313079834","yes","no"
"ON-4981","2024-08-10 00:27:43","shriram","[""FEVER""]","[]","2","100","2500","BT","0.6757369614512472",,,,"0.7544882256936348",,,"5.0E-4","1.0","default",,,"3.91697364E16","19871.253287792206","yes","no"
"ON-4976","2024-08-10 00:26:54","shriram","[""FEVER""]","[]","1","100","2000","BT","0.6817838246409675",,,"0.7449288878526463",,,,"5.0E-4","1.0","default",,,"3.911400927E16","21510.81830430031","yes","no"
"ON-4975","2024-08-10 00:26:46","shriram","[""FEVER""]","[]","1","100","1500","BT","0.6795162509448224",,"0.7360690137561203",,,,,"5.0E-4","1.0","default",,,"3.139725627E16","16406.81344795227","yes","no"
"ON-4973","2024-08-10 00:26:28","shriram","[""FEVER""]","[]","2","100","1500","BT","0.7059712773998488",,"0.7484262065749592",,,,,"5.0E-4","0.0","default",,,"9.9717999E14","696.0210154056549","yes","no"
"ON-4964","2024-08-10 00:25:00","shriram","[""FEVER""]","[]","1","100","3000","BT","0.6976568405139834",,,,,"0.768710655164374",,"5.0E-4","0.0","default",,,"1.74067245E15","1142.9995956420898","yes","no"
"ON-4961","2024-08-10 00:24:33","shriram","[""FEVER""]","[]","1","100","1500","BT","0.653817082388511",,"0.7248775938447191",,,,,"5.0E-4","0.0","default",,,"1.08278562E15","733.0094590187073","yes","no"
"ON-4951","2024-08-10 00:22:47","shriram","[""FEVER""]","[]","2","100","2000","BT","0.6991685563114135",,,"0.7444625786896713",,,,"5.0E-4","1.0","default",,,"3.421261404E16","17525.930666685104","yes","no"
"ON-4948","2024-08-10 00:22:19","shriram","[""FEVER""]","[]","1","100","2500","BT","0.7052154195011338",,,,"0.7551876894380974",,,"5.0E-4","1.0","default",,,"3.545863359E16","21855.56753730774","yes","no"
"ON-4947","2024-08-10 00:22:09","shriram","[""FEVER""]","[]","0","100","3500","BT","0.6583522297808012",,,,,,"0.7640475635346234","5.0E-4","1.0","default",,,"5.003550894E16","25791.781515836716","yes","no"
"ON-4938","2024-08-10 00:20:42","shriram","[""FEVER""]","[]","0","100","1000","BT","0.6870748299319728","0.7234786663557939",,,,,,"5.0E-4","0.0","default",,,"7.6212936E14","471.74224519729614","yes","no"
"ON-4935","2024-08-10 00:20:12","shriram","[""FEVER""]","[]","2","100","1000","BT","0.6885865457294029","0.7363021683376079",,,,,,"5.0E-4","1.0","default",,,"1.674682584E16","8919.413566589355","yes","no"
"ON-4933","2024-08-10 00:19:51","shriram","[""FEVER""]","[]","0","100","2000","BT","0.6832955404383976",,,"0.7393331778969456",,,,"5.0E-4","1.0","default",,,"3.562716921E16","21476.079995393753","yes","no"
"ON-4932","2024-08-10 00:19:44","shriram","[""FEVER""]","[]","1","100","1000","BT","0.6772486772486772","0.7230123571928189",,,,,,"5.0E-4","1.0","default",,,"1.567729491E16","8479.480572223663","yes","no"
"ON-4930","2024-08-10 00:19:25","shriram","[""FEVER""]","[]","2","100","3500","BT","0.6840513983371126",,,,,,"0.7652133364420611","5.0E-4","1.0","default",,,"4.453731063E16","23822.50447869301","yes","no"
"ON-4924","2024-08-10 00:18:24","shriram","[""FEVER""]","[]","0","100","1500","BT","0.6704459561602418",,"0.7300069946374447",,,,,"5.0E-4","1.0","default",,,"2.781164286E16","14241.92678976059","yes","no"
