Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5353,12/08/2024 10:25,shriram,"[""FEVER""]","[""random""]",2,1000,2500,CS,0.673469388,,,,0.734436932,,,5.00E-04,0.5,random,,,4.72E+15,2541.350753,yes,no
ON-5346,12/08/2024 10:25,shriram,"[""FEVER""]","[""random""]",2,1000,1500,CS,0.684807256,,0.714385638,,,,,5.00E-04,0.5,random,,,2.83E+15,1531.88017,yes,no
ON-5339,12/08/2024 10:24,shriram,"[""FEVER""]","[""random""]",2,1000,3500,EN,0.691609977,,,,,,0.761949172,5.00E-04,0.5,random,,,6.31E+15,3601.805718,yes,no
ON-5338,12/08/2024 10:24,shriram,"[""FEVER""]","[""random""]",2,1000,1000,CS,0.670445956,0.712520401,,,,,,5.00E-04,0.5,random,,,2.00E+15,1036.104276,yes,no
ON-5335,12/08/2024 10:24,shriram,"[""FEVER""]","[""random""]",0,1000,3000,CS,0.67271353,,,,,0.740032642,,5.00E-04,0.5,random,,,4.42E+15,2256.385386,yes,no
ON-5334,12/08/2024 10:24,shriram,"[""FEVER""]","[""random""]",1,1000,3500,CS,0.681783825,,,,,,0.760783399,5.00E-04,0.5,random,,,4.46E+15,2239.289877,yes,no
ON-5329,11/08/2024 12:45,shriram,"[""FEVER""]","[""random""]",0,1000,2500,b1,0.679516251,,,,0.733271159,,,5.00E-04,0.5,random,,,2.54E+15,1378.872154,yes,no
ON-5327,11/08/2024 12:45,shriram,"[""FEVER""]","[""random""]",1,1000,1500,b1,0.679516251,,0.717649802,,,,,5.00E-04,0.5,random,,,1.98E+15,1046.585004,yes,no
ON-5326,11/08/2024 12:44,shriram,"[""FEVER""]","[""random""]",1,1000,1000,BT,0.657596372,0.709256237,,,,,,5.00E-04,0.5,random,,,1.34E+15,741.7667053,yes,no
ON-5324,11/08/2024 12:44,shriram,"[""FEVER""]","[""random""]",2,1000,1000,b1,0.698412698,0.721147121,,,,,,5.00E-04,0.5,random,,,9.00E+14,458.7160892,yes,no
ON-5322,11/08/2024 12:44,shriram,"[""FEVER""]","[""random""]",2,1000,3000,b1,0.678760393,,,,,0.750524598,,5.00E-04,0.5,random,,,3.80E+15,1914.435035,yes,no
ON-5321,11/08/2024 12:44,shriram,"[""FEVER""]","[""random""]",1,1000,2500,BT,0.661375661,,,,0.761716018,,,5.00E-04,0.5,random,,,4.17E+15,2175.708746,yes,no
ON-5317,11/08/2024 12:43,shriram,"[""FEVER""]","[""random""]",2,1000,1500,b1,0.674225246,,0.713219865,,,,,5.00E-04,0.5,random,,,1.46E+15,760.1269298,yes,no
ON-5314,11/08/2024 12:43,shriram,"[""FEVER""]","[""random""]",1,1000,2000,BT,0.693121693,,,0.749591979,,,,5.00E-04,0.5,random,,,3.49E+15,2020.432984,yes,no
ON-5312,11/08/2024 12:43,shriram,"[""FEVER""]","[""random""]",0,1000,3500,b1,0.697656841,,,,,,0.762182327,5.00E-04,0.5,random,,,5.23E+15,2962.014166,yes,no
ON-5309,11/08/2024 12:43,shriram,"[""FEVER""]","[""random""]",0,1000,3000,BT,0.684807256,,,,,0.765446491,,5.00E-04,0.5,random,,,4.73E+15,2458.470541,yes,no
ON-5307,11/08/2024 12:42,shriram,"[""FEVER""]","[""random""]",0,1000,3500,BT,0.681027967,,,,,,0.776171602,5.00E-04,0.5,random,,,4.83E+15,2531.529215,yes,no
ON-5304,11/08/2024 12:42,shriram,"[""FEVER""]","[""random""]",1,1000,1000,b1,0.665910809,0.689204943,,,,,,5.00E-04,0.5,random,,,1.04E+15,553.153738,yes,no
ON-5303,11/08/2024 12:42,shriram,"[""FEVER""]","[""random""]",1,1000,2000,b1,0.693877551,,,0.74096526,,,,5.00E-04,0.5,random,,,1.93E+15,1011.089318,yes,no
ON-5300,11/08/2024 12:41,shriram,"[""FEVER""]","[""random""]",1,1000,3000,BT,0.698412698,,,,,0.769176964,,5.00E-04,0.5,random,,,4.05E+15,2031.650165,yes,no
ON-5297,11/08/2024 12:41,shriram,"[""FEVER""]","[""random""]",2,1000,1500,BT,0.698412698,,0.737467941,,,,,5.00E-04,0.5,random,,,3.11E+15,1620.925732,yes,no
ON-5295,11/08/2024 12:41,shriram,"[""FEVER""]","[""random""]",0,1000,2000,BT,0.66893424,,,0.74656097,,,,5.00E-04,0.5,random,,,3.81E+15,2061.924113,yes,no
ON-5293,11/08/2024 12:41,shriram,"[""FEVER""]","[""random""]",0,1000,1000,BT,0.668178382,0.699696899,,,,,,5.00E-04,0.5,random,,,1.30E+15,737.4339869,yes,no
ON-5284,11/08/2024 12:40,shriram,"[""FEVER""]","[""random""]",0,1000,2500,BT,0.680272109,,,,0.75472138,,,5.00E-04,0.5,random,,,5.45E+15,2925.977298,yes,no
ON-5283,11/08/2024 12:40,shriram,"[""FEVER""]","[""random""]",0,1000,1500,b1,0.696145125,,0.716484029,,,,,5.00E-04,0.5,random,,,1.32E+15,685.4086428,yes,no
ON-5281,11/08/2024 12:40,shriram,"[""FEVER""]","[""random""]",1,1000,1500,BT,0.684051398,,0.731405922,,,,,5.00E-04,0.5,random,,,2.53E+15,1352.736723,yes,no
ON-5274,11/08/2024 12:39,shriram,"[""FEVER""]","[""random""]",2,1000,1000,BT,0.699168556,0.713686174,,,,,,5.00E-04,0.5,random,,,2.30E+15,1215.424388,yes,no
ON-5266,11/08/2024 12:38,shriram,"[""FEVER""]","[""random""]",2,1000,2500,BT,0.711262283,,,,0.756353462,,,5.00E-04,0.5,random,,,3.24E+15,1528.785099,yes,no
ON-5263,11/08/2024 12:38,shriram,"[""FEVER""]","[""random""]",2,1000,2000,BT,0.678760393,,,0.74399627,,,,5.00E-04,0.5,random,,,4.70E+15,2382.853977,yes,no
ON-5252,11/08/2024 12:36,shriram,"[""FEVER""]","[""random""]",0,1000,3000,b1,0.691609977,,,,,0.747260434,,5.00E-04,0.5,random,,,5.00E+15,2682.240768,yes,no
ON-5240,11/08/2024 12:35,shriram,"[""FEVER""]","[""random""]",2,1000,3500,b1,0.695389267,,,,,,0.763114945,5.00E-04,0.5,random,,,4.17E+15,2258.766216,yes,no
ON-5239,11/08/2024 12:35,shriram,"[""FEVER""]","[""random""]",1,1000,3500,b1,0.679516251,,,,,,0.753322453,5.00E-04,0.5,random,,,4.11E+15,2152.719288,yes,no
ON-5237,11/08/2024 12:34,shriram,"[""FEVER""]","[""random""]",1,1000,3000,b1,0.689342404,,,,,0.749591979,,5.00E-04,0.5,random,,,3.11E+15,1590.993279,yes,no
ON-5233,11/08/2024 12:34,shriram,"[""FEVER""]","[""random""]",1,1000,3500,BT,0.68329554,,,,,,0.781067848,5.00E-04,0.5,random,,,4.64E+15,2618.176989,yes,no
ON-5232,11/08/2024 12:34,shriram,"[""FEVER""]","[""random""]",2,1000,3000,BT,0.686318972,,,,,0.750291443,,5.00E-04,0.5,random,,,4.13E+15,2074.882502,yes,no
ON-5229,11/08/2024 12:33,shriram,"[""FEVER""]","[""random""]",0,1000,1500,BT,0.669690098,,0.734670086,,,,,5.00E-04,0.5,random,,,2.49E+15,1340.377893,yes,no
ON-5227,11/08/2024 12:33,shriram,"[""FEVER""]","[""random""]",2,1000,3500,BT,0.68329554,,,,,,0.761249709,5.00E-04,0.5,random,,,6.97E+15,3570.708473,yes,no
ON-5221,11/08/2024 12:32,shriram,"[""FEVER""]","[""random""]",0,1000,2000,b1,0.678760393,,,0.733038004,,,,5.00E-04,0.5,random,,,2.77E+15,1553.627808,yes,no
ON-5220,11/08/2024 12:32,shriram,"[""FEVER""]","[""random""]",2,1000,2000,b1,0.684807256,,,0.718349266,,,,5.00E-04,0.5,random,,,1.78E+15,912.707176,yes,no
ON-5217,11/08/2024 12:32,shriram,"[""FEVER""]","[""random""]",1,1000,2500,b1,0.690098262,,,,0.74352996,,,5.00E-04,0.5,random,,,3.62E+15,2026.088949,yes,no
ON-5216,11/08/2024 12:32,shriram,"[""FEVER""]","[""random""]",2,1000,2500,b1,0.662887377,,,,0.728841222,,,5.00E-04,0.5,random,,,2.86E+15,1460.357585,yes,no
ON-5210,11/08/2024 12:31,shriram,"[""FEVER""]","[""random""]",0,1000,1000,b1,0.65835223,0.701328981,,,,,,5.00E-04,0.5,random,,,1.45E+15,761.5853589,yes,no
ON-4790,06/08/2024 11:20,shriram,"[""FEVER""]","[""Not_inc_eff""]",0,1000,2500,MV,0.681783825,,,,0.755187689,,,5.00E-04,1,default,,,1.08E+16,5853.680706,no,no
ON-4788,06/08/2024 11:20,shriram,"[""FEVER""]","[""ewc""]",2,1000,2500,CS,0.696900983,,,,0.734436932,,,5.00E-04,0,default,,,1.69E+15,1030.969236,yes,yes
ON-4787,06/08/2024 11:20,shriram,"[""FEVER""]","[""Not_inc_eff""]",0,1000,3000,CS,0.691609977,,,,,0.739566332,,5.00E-04,1,default,,,9.70E+15,5990.370515,no,no
ON-4786,06/08/2024 11:20,shriram,"[""FEVER""]","[""Not_inc_eff""]",2,1000,2000,CS,0.676492819,,,0.716717183,,,,5.00E-04,1,default,,,6.19E+15,3668.8239,no,no
ON-4785,06/08/2024 11:20,shriram,"[""FEVER""]","[""ewc""]",2,1000,1000,MV,0.690854119,0.720913966,,,,,,5.00E-04,0,default,,,8.19E+14,479.1148307,yes,yes
ON-4783,06/08/2024 11:20,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,3000,MV,0.690854119,,,,,0.762415481,,5.00E-04,0,default,,,3.12E+15,1884.11912,yes,no
ON-4782,06/08/2024 11:20,shriram,"[""FEVER""]","[""Not_inc_eff""]",1,1000,3500,CS,0.699168556,,,,,,0.760783399,5.00E-04,1,default,,,1.13E+16,6202.5355,no,no
ON-4777,06/08/2024 11:19,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,3000,MV,0.686318972,,,,,0.763114945,,5.00E-04,1,default,,,7.09E+15,3659.445955,yes,no
ON-4776,06/08/2024 11:19,shriram,"[""FEVER""]","[""BP_default_eff""]",2,1000,3000,MV,0.684807256,,,,,0.758918163,,5.00E-04,0,default,,,1.72E+15,985.3251214,yes,no
ON-4775,06/08/2024 11:19,shriram,"[""FEVER""]","[""BP_default_eff""]",0,1000,1000,MV,0.665154951,0.711354628,,,,,,5.00E-04,1,default,,,2.03E+15,1147.302604,yes,no
ON-4773,06/08/2024 11:19,shriram,"[""FEVER""]","[""Not_inc_eff""]",2,1000,2000,MV,0.684807256,,,0.757519235,,,,5.00E-04,1,default,,,7.16E+15,4039.16609,no,no
ON-4772,06/08/2024 11:19,shriram,"[""FEVER""]","[""ewc""]",1,1000,2500,CS,0.706727135,,,,0.738866869,,,5.00E-04,0,default,,,1.66E+15,966.3305855,yes,yes
ON-4770,06/08/2024 11:18,shriram,"[""FEVER""]","[""Not_inc_eff""]",2,1000,2500,MV,0.705971277,,,,0.759850781,,,5.00E-04,1,default,,,9.27E+15,6045.459343,no,no
ON-4769,06/08/2024 11:18,shriram,"[""FEVER""]","[""ewc""]",0,1000,2500,MV,0.684807256,,,,0.755887153,,,5.00E-04,0,default,,,1.99E+15,1172.601083,yes,yes
ON-4768,06/08/2024 11:18,shriram,"[""FEVER""]","[""Not_inc_eff""]",1,1000,1500,MV,0.670445956,,0.724411285,,,,,5.00E-04,1,default,,,4.48E+15,3082.790217,no,no
ON-4767,06/08/2024 11:18,shriram,"[""FEVER""]","[""BP_default_eff""]",2,1000,3500,MV,0.689342404,,,,,,0.763581254,5.00E-04,1,default,,,7.14E+15,3699.750202,yes,no
ON-4765,06/08/2024 11:18,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,1500,CS,0.691609977,,0.714618792,,,,,5.00E-04,0,default,,,1.89E+15,942.6903625,yes,no
ON-4764,06/08/2024 11:18,shriram,"[""FEVER""]","[""Not_inc_eff""]",0,1000,2000,CS,0.653061224,,,0.716717183,,,,5.00E-04,1,default,,,7.21E+15,3781.142184,no,no
ON-4761,06/08/2024 11:17,shriram,"[""FEVER""]","[""ewc""]",0,1000,2000,CS,0.678004535,,,0.714385638,,,,5.00E-04,0,default,,,1.51E+15,878.2129354,yes,yes
ON-4759,06/08/2024 11:17,shriram,"[""FEVER""]","[""Not_inc_eff""]",0,1000,1500,CS,0.680272109,,0.705525764,,,,,5.00E-04,1,default,,,5.90E+15,3635.155627,no,no
ON-4758,06/08/2024 11:17,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,2000,MV,0.677248677,,,0.747027279,,,,5.00E-04,0,default,,,1.85E+15,1052.630701,yes,no
ON-4757,06/08/2024 11:17,shriram,"[""FEVER""]","[""BP_default_eff""]",0,1000,1500,CS,0.632653061,,0.70179529,,,,,5.00E-04,0,default,,,1.28E+15,754.192018,yes,no
ON-4756,06/08/2024 11:17,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,3000,CS,0.671201814,,,,,0.751457216,,5.00E-04,0,default,,,2.79E+15,1816.440706,yes,no
ON-4755,06/08/2024 11:17,shriram,"[""FEVER""]","[""Not_inc_eff""]",1,1000,2000,CS,0.655328798,,,0.71601772,,,,5.00E-04,1,default,,,6.86E+15,3684.936897,no,no
ON-4754,06/08/2024 11:17,shriram,"[""FEVER""]","[""Not_inc_eff""]",1,1000,3000,MV,0.673469388,,,,,0.7659128,,5.00E-04,1,default,,,1.14E+16,6206.269925,no,no
ON-4753,06/08/2024 11:17,shriram,"[""FEVER""]","[""ewc""]",0,1000,1500,MV,0.674981104,,0.720913966,,,,,5.00E-04,0,default,,,2.04E+15,1181.331622,yes,yes
ON-4752,06/08/2024 11:17,shriram,"[""FEVER""]","[""ewc""]",2,1000,3000,CS,0.666666667,,,,,0.741431569,,5.00E-04,0,default,,,2.05E+15,1164.770382,yes,yes
ON-4751,06/08/2024 11:17,shriram,"[""FEVER""]","[""BP_default_eff""]",2,1000,1500,CS,0.66893424,,0.707857309,,,,,5.00E-04,0,default,,,1.06E+15,581.5684919,yes,no
ON-4750,06/08/2024 11:17,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,2000,CS,0.699168556,,,0.727908603,,,,5.00E-04,1,default,,,3.43E+15,1852.800979,yes,no
ON-4749,06/08/2024 11:17,shriram,"[""FEVER""]","[""ewc""]",2,1000,1000,CS,0.668178382,0.708323619,,,,,,5.00E-04,0,default,,,1.10E+15,654.0425057,yes,yes
ON-4747,06/08/2024 11:16,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,3500,CS,0.697656841,,,,,,0.760783399,5.00E-04,0,default,,,2.67E+15,1529.018642,yes,no
ON-4745,06/08/2024 11:16,shriram,"[""FEVER""]","[""Not_inc_eff""]",2,1000,2500,CS,0.692365835,,,,0.735602705,,,5.00E-04,1,default,,,7.79E+15,4253.968145,no,no
ON-4743,06/08/2024 11:16,shriram,"[""FEVER""]","[""ewc""]",1,1000,1500,CS,0.647770219,,0.714618792,,,,,5.00E-04,0,default,,,1.58E+15,957.5462918,yes,yes
ON-4741,06/08/2024 11:16,shriram,"[""FEVER""]","[""BP_default_eff""]",0,1000,3500,MV,0.665910809,,,,,,0.767778037,5.00E-04,1,default,,,7.53E+15,4175.350888,yes,no
ON-4740,06/08/2024 11:16,shriram,"[""FEVER""]","[""ewc""]",2,1000,2000,MV,0.695389267,,,0.754255071,,,,5.00E-04,0,default,,,1.65E+15,1036.571096,yes,yes
ON-4739,06/08/2024 11:15,shriram,"[""FEVER""]","[""Not_inc_eff""]",2,1000,1500,CS,0.681783825,,0.703194218,,,,,5.00E-04,1,default,,,4.86E+15,3047.170616,no,no
ON-4736,06/08/2024 11:15,shriram,"[""FEVER""]","[""BP_default_eff""]",2,1000,3500,CS,0.691609977,,,,,,0.757286081,5.00E-04,1,default,,,6.33E+15,3839.377716,yes,no
ON-4735,06/08/2024 11:15,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,1000,CS,0.644746788,0.67125204,,,,,,5.00E-04,0,default,,,7.73E+14,440.1601579,yes,no
ON-4733,06/08/2024 11:15,shriram,"[""FEVER""]","[""BP_default_eff""]",0,1000,2000,MV,0.696145125,,,0.750990907,,,,5.00E-04,0,default,,,2.10E+15,1332.151554,yes,no
ON-4732,06/08/2024 11:15,shriram,"[""FEVER""]","[""BP_default_eff""]",2,1000,3500,MV,0.692365835,,,,,,0.763581254,5.00E-04,0,default,,,2.39E+15,1271.860354,yes,no
ON-4731,06/08/2024 11:15,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,1500,MV,0.671957672,,0.716950338,,,,,5.00E-04,1,default,,,3.08E+15,1729.811493,yes,no
ON-4730,06/08/2024 11:15,shriram,"[""FEVER""]","[""ewc""]",0,1000,3000,CS,0.689342404,,,,,0.740032642,,5.00E-04,0,default,,,1.87E+15,1076.294222,yes,yes
ON-4729,06/08/2024 11:14,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,3500,MV,0.684807256,,,,,,0.763814409,5.00E-04,1,default,,,6.74E+15,3515.959929,yes,no
ON-4728,06/08/2024 11:14,shriram,"[""FEVER""]","[""BP_default_eff""]",2,1000,1500,MV,0.71579743,,0.751457216,,,,,5.00E-04,0,default,,,1.21E+15,709.8348567,yes,no
ON-4727,06/08/2024 11:14,shriram,"[""FEVER""]","[""ewc""]",1,1000,2000,MV,0.681783825,,,0.746794125,,,,5.00E-04,0,default,,,1.75E+15,1013.4219,yes,yes
ON-4725,06/08/2024 11:14,shriram,"[""FEVER""]","[""BP_default_eff""]",1,1000,1500,CS,0.675736961,,0.719048729,,,,,5.00E-04,1,default,,,3.57E+15,1892.780729,yes,no
