"Id","Creation Time","Owner","Tags","Group Tags","args/seed","args/retrain_freq","args/budget","args/strategy","test/test_gold_acc (last)","online/1000-gold_0 (average)","online/1500-gold_0 (average)","online/2000-gold_0 (average)","online/2500-gold_0 (average)","online/3000-gold_0 (average)","online/3500-gold_0 (average)","args/learning_rate","args/buffer_percent","args/buffer_policy_parameter","train/total_flops","train/total_time_elapsed","train/total_flops (last)","train/total_time_elapsed (last)","args/incremental","args/ewc"
"ON-6231","2024-08-15 09:49:06","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2500","BT","0.638",,,,"0.691047789993269",,,"5.0E-4","1.0","default",,,"1.185792672E16","3458.7806034088135","yes","no"
"ON-6224","2024-08-15 09:48:25","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3000","BT","0.66",,,,,"0.634507516266547",,"5.0E-4","1.0","default",,,"1.215449733E16","3655.3517932891846","no","no"
"ON-6223","2024-08-15 09:48:21","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3000","b1","0.642",,,,,"0.6134170967018173",,"5.0E-4","1.0","default",,,"1.162460955E16","3325.077122449875","yes","no"
"ON-6213","2024-08-15 09:47:24","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1000","b1","0.446","0.385012340139107",,,,,,"5.0E-4","1.0","default",,,"1.79330892E15","543.2478904724121","yes","no"
"ON-6211","2024-08-15 09:47:14","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3500","b1","0.644",,,,,,"0.7383890509311196","5.0E-4","1.0","default",,,"1.034110863E16","3087.185703754425","yes","no"
"ON-6201","2024-08-15 09:46:24","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1000","BT","0.446","0.3506843168050258",,,,,,"5.0E-4","1.0","default",,,"6.33027774E15","2436.4425706863403","no","no"
"ON-6193","2024-08-15 09:45:40","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1500","BT","0.586",,"0.6726497644155262",,,,,"5.0E-4","1.0","default",,,"5.71837362E15","1712.7949659824371","yes","no"
"ON-6176","2024-08-15 09:44:05","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1000","BT","0.564","0.6122952658739063",,,,,,"5.0E-4","1.0","default",,,"5.99373102E15","1824.090145111084","yes","no"
"ON-6175","2024-08-15 09:44:01","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2500","BT","0.592",,,,"0.5748261162216738",,,"5.0E-4","1.0","default",,,"1.265284596E16","3913.7728927135468","no","no"
"ON-6164","2024-08-15 09:43:05","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1000","BT","0.578","0.5829032981826341",,,,,,"5.0E-4","1.0","default",,,"6.39439986E15","1925.0037276744843","yes","no"
"ON-6161","2024-08-15 09:42:50","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2500","BT","0.648",,,,"0.5559793583127665",,,"5.0E-4","1.0","default",,,"1.673051991E16","6724.316462755203","no","no"
"ON-6160","2024-08-15 09:42:45","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3000","BT","0.656",,,,,"0.7242539824994391",,"5.0E-4","1.0","default",,,"1.349910306E16","3850.7863578796387","yes","no"
"ON-6159","2024-08-15 09:42:41","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3500","BT","0.67",,,,,,"0.7072021539151896","5.0E-4","1.0","default",,,"2.330187417E16","6769.800734758377","no","no"
"ON-6148","2024-08-15 09:41:40","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1500","b1","0.432",,"0.3856854386358537",,,,,"5.0E-4","1.0","default",,,"6.50178144E15","1966.5309505462646","no","no"
"ON-6145","2024-08-15 09:41:25","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2000","BT","0.652",,,"0.6923939869867624",,,,"5.0E-4","1.0","default",,,"7.76122545E15","2321.3970186710358","yes","no"
"ON-6144","2024-08-15 09:41:21","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2500","b1","0.558",,,,"0.5654027372672201",,,"5.0E-4","1.0","default",,,"1.241385342E16","3756.3210003376007","no","no"
"ON-6134","2024-08-15 09:40:29","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1000","b1","0.472","0.4202378281355172",,,,,,"5.0E-4","1.0","default",,,"2.59462917E15","794.2770733833313","yes","no"
"ON-6133","2024-08-15 09:40:24","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3500","BT","0.68",,,,,,"0.7653129908009872","5.0E-4","1.0","default",,,"1.346333124E16","4089.782453775406","yes","no"
"ON-6131","2024-08-15 09:40:13","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1000","BT","0.548","0.33318375588961185",,,,,,"5.0E-4","1.0","default",,,"7.01724489E15","2162.694412469864","no","no"
"ON-6130","2024-08-15 09:40:09","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3000","b1","0.632",,,,,"0.6493156831949742",,"5.0E-4","1.0","default",,,"1.0077807E16","3080.9197487831116","no","no"
"ON-6129","2024-08-15 09:40:05","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1000","BT","0.54","0.5896342831501009",,,,,,"5.0E-4","1.0","default",,,"3.39188493E15","1038.406013727188","yes","no"
"ON-6128","2024-08-15 09:40:01","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1500","b1","0.408",,"0.37424276419116",,,,,"5.0E-4","1.0","default",,,"6.13885095E15","1779.062836408615","yes","no"
"ON-6121","2024-08-15 09:39:26","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3500","b1","0.674",,,,,,"0.7370428539376263","5.0E-4","1.0","default",,,"1.532268678E16","4685.219445943832","no","no"
"ON-6120","2024-08-15 09:39:22","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2000","BT","0.642",,,"0.6367511779223693",,,,"5.0E-4","1.0","default",,,"9.01891647E15","2744.517837524414","yes","no"
"ON-6118","2024-08-15 09:39:09","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3500","BT","0.676",,,,,,"0.7540946825218757","5.0E-4","1.0","default",,,"1.138926801E16","3443.079337120056","yes","no"
"ON-6117","2024-08-15 09:39:04","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2500","b1","0.598",,,,"0.5952434372896567",,,"5.0E-4","1.0","default",,,"1.203570474E16","3734.8951132297516","yes","no"
"ON-6115","2024-08-15 09:38:53","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1500","b1","0.422",,"0.3818712138209558",,,,,"5.0E-4","1.0","default",,,"3.5601618E15","1078.904631137848","yes","no"
"ON-6106","2024-08-15 09:38:09","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1500","BT","0.474",,"0.40901951985640567",,,,,"5.0E-4","1.0","default",,,"8.03779284E15","2307.331217288971","no","no"
"ON-6100","2024-08-15 09:37:33","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2000","BT","0.516",,,"0.4783486650213148",,,,"5.0E-4","1.0","default",,,"8.18045376E15","2472.605471134186","no","no"
"ON-6088","2024-08-15 09:36:33","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1500","BT","0.456",,"0.4247251514471618",,,,,"5.0E-4","1.0","default",,,"1.01347968E16","3113.6183049678802","no","no"
"ON-6080","2024-08-15 09:35:56","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2500","BT","0.67",,,,"0.6897015929997756",,,"5.0E-4","1.0","default",,,"1.13208753E16","3719.1085255146027","yes","no"
"ON-6070","2024-08-15 09:35:00","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2000","b1","0.57",,,"0.5544087951536908",,,,"5.0E-4","1.0","default",,,"6.55203657E15","1994.1971609592438","yes","no"
"ON-6066","2024-08-15 09:34:42","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2000","b1","0.55",,,"0.5312990800987211",,,,"5.0E-4","1.0","default",,,"7.65565743E15","2198.9658267498016","no","no"
"ON-6057","2024-08-15 09:33:51","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","b1","0.57",,,"0.5557549921471842",,,,"5.0E-4","1.0","default",,,"6.36825516E15","1839.9925754070282","no","no"
"ON-6052","2024-08-15 09:33:28","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1500","BT","0.652",,"0.6156607583576397",,,,,"5.0E-4","1.0","default",,,"1.041132228E16","3144.9865441322327","yes","no"
"ON-6050","2024-08-15 09:33:16","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1500","b1","0.424",,"0.3634731882432129",,,,,"5.0E-4","1.0","default",,,"8.09965311E15","2245.929852247238","no","no"
"ON-6042","2024-08-15 09:32:31","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1500","b1","0.452",,"0.40700022436616556",,,,,"5.0E-4","1.0","default",,,"3.87089715E15","1147.4436600208282","yes","no"
"ON-6040","2024-08-15 09:32:21","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1000","b1","0.418","0.3764864258469823",,,,,,"5.0E-4","1.0","default",,,"4.1384052E15","1259.2329862117767","no","no"
"ON-6034","2024-08-15 09:31:52","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3000","BT","0.658",,,,,"0.7370428539376263",,"5.0E-4","1.0","default",,,"1.066244757E16","3182.642614841461","yes","no"
"ON-6025","2024-08-15 09:31:08","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3500","BT","0.676",,,,,,"0.7639667938074939","5.0E-4","1.0","default",,,"1.410161475E16","4127.481811761856","yes","no"
"ON-6014","2024-08-15 09:30:06","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2500","b1","0.588",,,,"0.5869418891631142",,,"5.0E-4","1.0","default",,,"1.001965152E16","3013.2558250427246","yes","no"
"ON-6010","2024-08-15 09:29:45","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1000","b1","0.444","0.3886021987884227",,,,,,"5.0E-4","1.0","default",,,"2.32151031E15","667.6726069450378","no","no"
"ON-6004","2024-08-15 09:29:18","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3500","BT","0.686",,,,,,"0.7271707426520081","5.0E-4","1.0","default",,,"1.861984869E16","5535.507994651794","no","no"
"ON-6003","2024-08-15 09:29:14","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2000","BT","0.554",,,"0.4949517612743998",,,,"5.0E-4","1.0","default",,,"1.092156498E16","3315.2843911647797","no","no"
"ON-5990","2024-08-15 09:28:07","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3500","b1","0.676",,,,,,"0.7298631366389948","5.0E-4","1.0","default",,,"1.39261104E16","4141.288873195648","yes","no"
"ON-5984","2024-08-15 09:27:37","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2500","BT","0.642",,,,"0.5571011891406776",,,"5.0E-4","1.0","default",,,"1.413589737E16","4306.388388872147","no","no"
"ON-5971","2024-08-15 09:26:29","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","b1","0.564",,,"0.540946825218757",,,,"5.0E-4","1.0","default",,,"6.22759596E15","1868.1875438690186","yes","no"
"ON-5969","2024-08-15 09:26:19","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","b1","0.606",,,,,"0.637424276419116",,"5.0E-4","1.0","default",,,"1.586397063E16","4661.044708967209","no","no"
"ON-5963","2024-08-15 09:25:46","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","BT","0.65",,,"0.6376486425846982",,,,"5.0E-4","1.0","default",,,"1.116730734E16","3365.1083660125732","yes","no"
"ON-5954","2024-08-15 09:25:01","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3500","b1","0.686",,,,,,"0.7469149652232443","5.0E-4","1.0","default",,,"1.519898316E16","4361.310209989548","no","no"
"ON-5951","2024-08-15 09:24:44","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","b1","0.642",,,,,"0.6466232892079874",,"5.0E-4","1.0","default",,,"9.97545351E15","2915.02432179451","yes","no"
"ON-5949","2024-08-15 09:24:36","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2500","b1","0.576",,,,"0.5885124523221898",,,"5.0E-4","1.0","default",,,"1.078983588E16","3200.29283618927","no","no"
"ON-5944","2024-08-15 09:24:08","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3500","b1","0.67",,,,,,"0.7186448283598833","5.0E-4","1.0","default",,,"1.463667549E16","4085.8408014774323","yes","no"
"ON-5938","2024-08-15 09:23:45","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3000","BT","0.644",,,,,"0.6360780794256227",,"5.0E-4","1.0","default",,,"1.501520463E16","4597.25307226181","no","no"
"ON-5936","2024-08-15 09:23:37","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3000","b1","0.602",,,,,"0.659860892977339",,"5.0E-4","1.0","default",,,"9.95925387E15","2747.0781333446503","no","no"
"ON-5932","2024-08-15 09:23:16","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","BT","0.692",,,,,"0.7273951088175903",,"5.0E-4","1.0","default",,,"1.330371354E16","4097.327930450439","yes","no"
"ON-5930","2024-08-15 09:23:05","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","BT","0.568",,,"0.4767781018622392",,,,"5.0E-4","1.0","default",,,"1.127439672E16","3312.1931762695312","no","no"
"ON-5927","2024-08-15 09:22:48","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","BT","0.584",,,,,"0.6560466681624411",,"5.0E-4","1.0","default",,,"1.377635208E16","4380.591962099075","no","no"
"ON-5913","2024-08-15 09:21:41","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1000","b1","0.45","0.40004487323311644",,,,,,"5.0E-4","1.0","default",,,"2.85857082E15","901.9370632171631","no","no"
"ON-5909","2024-08-15 09:21:25","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1000","BT","0.496","0.3349786852142697",,,,,,"5.0E-4","1.0","default",,,"6.41482278E15","1938.0880930423737","no","no"
"ON-5904","2024-08-15 09:21:06","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2000","b1","0.564",,,"0.5597935831276644",,,,"5.0E-4","1.0","default",,,"5.14552056E15","1544.49640583992","yes","no"
"ON-5897","2024-08-15 09:20:34","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2000","b1","0.548",,,"0.5537356966569441",,,,"5.0E-4","1.0","default",,,"5.42756376E15","1572.6679117679596","no","no"
"ON-5889","2024-08-13 23:38:36","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3500","b1","0.69",,,,,,"0.7543190486874579","5.0E-4","0.5","random",,,"1.059602967E16","3094.2359507083893","yes","no"
"ON-5888","2024-08-13 23:38:32","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2500","BT","0.21",,,,"0.7069777877496074",,,"5.0E-4","0.0","default",,,"3.71767704E15","1505.3409724235535","yes","no"
"ON-5887","2024-08-13 23:38:28","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","b1","0.442",,,"0.5274848552838232",,,,"5.0E-4","0.0","default",,,"4.01080854E15","1108.288029909134","yes","no"
"ON-5886","2024-08-13 23:38:24","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3500","BT","0.208",,,,,,"0.7639667938074939","5.0E-4","0.0","default",,,"3.94040862E15","1234.0911312103271","yes","no"
"ON-5883","2024-08-13 23:38:09","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","b1","0.438",,,"0.5429661207089971",,,,"5.0E-4","0.0","default",,,"4.01081640728592E15","1263.864248752594","yes","yes"
"ON-5882","2024-08-13 23:38:06","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1000","b1","0.446","0.385012340139107",,,,,,"5.0E-4","0.0","default",,,"1.79330892E15","518.6525146961212","yes","yes"
"ON-5880","2024-08-13 23:37:57","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2500","b1","0.356",,,,"0.5999551267668836",,,"5.0E-4","0.0","default",,,"3.59534724E15","1164.8932647705078","yes","no"
"ON-5879","2024-08-13 23:37:51","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3000","BT","0.208",,,,,"0.7249270809961857",,"5.0E-4","0.0","default",,,"3.96760998168528E15","1390.8136658668518","yes","yes"
"ON-5877","2024-08-13 23:37:42","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2500","b1","0.33",,,,"0.5793134395333184",,,"5.0E-4","0.0","default",,,"4.13141631625728E15","1351.188975095749","yes","yes"
"ON-5876","2024-08-13 23:37:39","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","BT","0.21",,,,,"0.7291900381422481",,"5.0E-4","0.0","default",,,"3.96272915303232E15","1186.9653387069702","yes","yes"
"ON-5875","2024-08-13 23:37:35","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3000","b1","0.376",,,,,"0.6531299080098721",,"5.0E-4","0.0","default",,,"4.21519713E15","1369.1649370193481","yes","no"
"ON-5872","2024-08-13 23:37:20","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3000","b1","0.614",,,,,"0.6659187794480592",,"5.0E-4","0.5","random",,,"5.89208628E15","1777.5152750015259","yes","no"
"ON-5870","2024-08-13 23:37:10","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2500","BT","0.208",,,,"0.7137087727170742",,,"5.0E-4","0.0","default",,,"4.13863836E15","1239.8470664024353","yes","no"
"ON-5869","2024-08-13 23:37:06","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1000","b1","0.446","0.385012340139107",,,,,,"5.0E-4","0.5","random",,,"1.79330892E15","536.4540874958038","yes","no"
"ON-5867","2024-08-13 23:36:57","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","b1","0.334",,,,,"0.6309176576172313",,"5.0E-4","0.0","default",,,"3.84849582E15","1204.2015326023102","yes","no"
"ON-5865","2024-08-13 23:36:48","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2000","BT","0.208",,,"0.6562710343280234",,,,"5.0E-4","0.0","default",,,"2.66300868E15","831.2521595954895","yes","no"
"ON-5864","2024-08-13 23:36:44","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","BT","0.66",,,,,"0.7273951088175903",,"5.0E-4","0.5","random",,,"9.66484128E15","2849.947586297989","yes","no"
"ON-5862","2024-08-13 23:36:35","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3500","b1","0.68",,,,,,"0.7590307381646848","5.0E-4","0.5","random",,,"9.1833477E15","2726.261410713196","yes","no"
"ON-5861","2024-08-13 23:36:31","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1000","b1","0.484","0.447386134170967",,,,,,"5.0E-4","0.0","default",,,"2.0418363E15","626.6818377971649","yes","no"
"ON-5859","2024-08-13 23:36:22","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","BT","0.208",,,"0.6798294817141575",,,,"5.0E-4","0.0","default",,,"3.75150994994016E15","1212.7069351673126","yes","yes"
"ON-5858","2024-08-13 23:36:18","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1500","BT","0.22",,"0.6535786403410365",,,,,"5.0E-4","0.0","default",,,"2.39538142801584E15","772.5673716068268","yes","yes"
"ON-5855","2024-08-13 23:36:03","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3000","b1","0.316",,,,,"0.5842494951761275",,"5.0E-4","0.0","default",,,"5.08876746E15","1597.2897837162018","yes","no"
"ON-5853","2024-08-13 23:35:54","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1000","b1","0.472","0.4202378281355172",,,,,,"5.0E-4","0.5","random",,,"2.59462917E15","763.1365990638733","yes","no"
"ON-5850","2024-08-13 23:35:38","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","BT","0.628",,,"0.6450527260489118",,,,"5.0E-4","0.5","random",,,"7.8775722E15","3011.287844181061","yes","no"
"ON-5848","2024-08-13 23:35:29","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1500","b1","0.422",,"0.3964550145838008",,,,,"5.0E-4","0.5","random",,,"2.86537875E15","1102.483650445938","yes","no"
"ON-5847","2024-08-13 23:35:25","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1500","BT","0.212",,"0.6555979358312767",,,,,"5.0E-4","0.0","default",,,"2.38629603E15","786.4729025363922","yes","no"
"ON-5846","2024-08-13 23:35:21","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","3500","b1","0.26",,,,,,"0.7733901727619475","5.0E-4","0.0","default",,,"4.57281006E15","1873.0377843379974","yes","no"
"ON-5845","2024-08-13 23:35:17","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3500","BT","0.644",,,,,,"0.7540946825218757","5.0E-4","0.5","random",,,"1.130874846E16","3561.347956418991","yes","no"
"ON-5844","2024-08-13 23:35:13","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2000","b1","0.476",,,"0.5977114651110612",,,,"5.0E-4","0.0","default",,,"4.02565058798928E15","1208.1761388778687","yes","yes"
"ON-5841","2024-08-13 23:34:58","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3000","BT","0.672",,,,,"0.7370428539376263",,"5.0E-4","0.5","random",,,"9.50368791E15","3615.880271911621","yes","no"
"ON-5839","2024-08-13 23:34:49","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2500","BT","0.21",,,,"0.7119138433924165",,,"5.0E-4","0.0","default",,,"4.30381851E15","1382.9115512371063","yes","no"
"ON-5838","2024-08-13 23:34:45","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3500","BT","0.208",,,,,,"0.7540946825218757","5.0E-4","0.0","default",,,"3.77946632370912E15","1564.4177865982056","yes","yes"
"ON-5836","2024-08-13 23:34:36","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1000","BT","0.606","0.6205968140004487",,,,,,"5.0E-4","0.5","random",,,"2.28972513E15","689.5796105861664","yes","no"
"ON-5835","2024-08-13 23:34:32","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2000","b1","0.582",,,"0.5732555530625981",,,,"5.0E-4","0.5","random",,,"5.51645421E15","1637.2082085609436","yes","no"
"ON-5834","2024-08-13 23:34:28","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","1000","BT","0.654","0.6188018846757909",,,,,,"5.0E-4","0.5","random",,,"3.23928222E15","1218.7696499824524","yes","no"
"ON-5833","2024-08-13 23:34:24","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3000","BT","0.21",,,,,"0.7390621494278663",,"5.0E-4","0.0","default",,,"3.33388007662224E15","1108.0906269550323","yes","yes"
"ON-5832","2024-08-13 23:34:20","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","2000","BT","0.668",,,"0.6921696208211802",,,,"5.0E-4","0.5","random",,,"6.08072484E15","2037.7342166900635","yes","no"
"ON-5831","2024-08-13 23:34:16","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2000","BT","0.21",,,"0.6560466681624411",,,,"5.0E-4","0.0","default",,,"2.77484918201712E15","1094.0227694511414","yes","yes"
"ON-5830","2024-08-13 23:34:12","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2500","b1","0.308",,,,"0.5597935831276644",,,"5.0E-4","0.0","default",,,"5.68990497240192E15","1955.4500930309296","yes","yes"
"ON-5827","2024-08-13 23:33:57","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1500","BT","0.638",,"0.6903746914965223",,,,,"5.0E-4","0.5","random",,,"4.7139552E15","1421.9086208343506","yes","no"
"ON-5825","2024-08-13 23:33:48","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","2500","b1","0.604",,,,"0.5936728741305811",,,"5.0E-4","0.5","random",,,"7.48983522E15","2342.4335980415344","yes","no"
"ON-5824","2024-08-13 23:33:44","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","1500","b1","0.276",,"0.3345299528831052",,,,,"5.0E-4","0.0","default",,,"4.54587964265424E15","1772.2666807174683","yes","yes"
"ON-5823","2024-08-13 23:33:40","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","BT","0.208",,,"0.680278214045322",,,,"5.0E-4","0.0","default",,,"3.75209634E15","1179.2344777584076","yes","no"
"ON-5820","2024-08-13 23:33:26","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","3500","BT","0.208",,,,,,"0.7653129908009872","5.0E-4","0.0","default",,,"3.41813224917696E15","1126.9278316497803","yes","yes"
"ON-5819","2024-08-13 23:33:22","shriram","[""OPENBOOK_LABEL""]","[]","2","1000","2000","b1","0.542",,,"0.5355620372447835",,,,"5.0E-4","0.5","random",,,"6.29776938E15","1816.809094429016","yes","no"
"ON-5818","2024-08-13 23:33:19","shriram","[""OPENBOOK_LABEL""]","[]","0","1000","3000","BT","0.214",,,,,"0.7291900381422481",,"5.0E-4","0.0","default",,,"3.95583444E15","1183.01526927948","yes","no"
"ON-5817","2024-08-13 23:33:15","shriram","[""OPENBOOK_LABEL""]","[]","1","1000","1500","b1","0.268",,"0.3352030513798519",,,,,"5.0E-4","0.0","default",,,"2.22213264E15","678.5926258563995","yes","no"
